Notes,Compound Notebook Name,Date Copied to Master Database,Data Recorded By,Seshadri Group,Oyaizu Group,DOI,Solvent 1 (S1),S1 SMILES,S1 SMILES 1,S1 SMILES 2,S1 SMILES 3,S1 Big SMILES,S1 End Group 1,S1 End Group 2,S1 Mol %,S1 Weight %,S1 SMILES 1 Mol %,S1 SMILES 2 Mol %,S1 SMILES 3 Mol %,S1 Molar Ratio,S1 Weight Ratio,S1 Mw,S1 Mn,S1 Mn or Mw,S1 Mw/Mn,S1 DOP,S1 Molar Mass (g/mol),S1 Type,S1 Block Mol Weight,Solvent 2 (S2),S2 SMILES,S2 SMILES 1,S2 SMILES 2,S2 Mol %,S2 Weight %,S2 SMILES 1 Mol %,S2 SMILES 2 Mol %,S2 Molar Ratio,S2 Weight Ratio,S2 Mw,S2 Mn,S2 Mn or Mw,S2 Mw/Mn,S2 DOP,S2 Molar Mass (g/mol),S2 Type,Solvent 3 (S3),S3 SMILES,S3 SMILES 1,S3 Mol %,S3 Weight %,S3 Molar Ratio,S3 Weight Ratio,S3 Mw,S3 Mn,S3 Mn or Mw,S3 Mw/Mn,S3 DOP,S3 Molar Mass (g/mol),S3 Type,Solvent 4 (S4),S4 SMILES,S4 Mol %,S4 Weight %,S4 Molar Ratio,S4 Weight Ratio,S4 Mw,S4 Mn,S4 Mn or Mw,S4 Mw/Mn,S4 DOP,S4 Molar Mass (g/mol),S4 Type,Salt 1,Salt1 SMILES,Salt1 Mol %,Salt1 Weight %,Salt1 Molality (mol salt/kg polymer),Salt1 Molar Mass (g/mol),Salt 2,Salt2 SMILES,Salt2 Mol %,Salt2 Weight %,Salt2 Molality (mol salt/kg polymer),Salt2 Molar Mass (g/mol),Inorganic Material 1 (IM1),IM1 Weight %,IM1 Particle Size (nm),Tg (oC),Heating Rate (K/min),Temperature (oC),Conductivity (S/cm),log Conductivity (S/cm)
,,,,,1.0,doi.org/10.1039/c8ee02093k,EC,O=C1OCCO1,O=C1OCCO1,,,,,,0.99950025,0.997524077,,,,,,,,88.01604399,,1.0,88.01604399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBTFSI-,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[Li+],0.00049975,0.002475923,0.005680782,436.9237177,,,,,,,,,,,,50.10071261,0.000123839,-3.907143
,,,,,1.0,doi.org/10.1039/c8ee02093k,EC,O=C1OCCO1,O=C1OCCO1,,,,,,0.99950025,0.997524077,,,,,,,,88.01604399,,1.0,88.01604399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBTFSI-,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[Li+],0.00049975,0.002475923,0.005680782,436.9237177,,,,,,,,,,,,40.33355465,0.000108571,-3.964286
,,,,,1.0,doi.org/10.1039/c8ee02093k,EC,O=C1OCCO1,O=C1OCCO1,,,,,,0.99950025,0.997524077,,,,,,,,88.01604399,,1.0,88.01604399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBTFSI-,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[Li+],0.00049975,0.002475923,0.005680782,436.9237177,,,,,,,,,,,,29.95405835,9.21e-05,-4.035714
,,,,,1.0,doi.org/10.1039/c8ee02093k,EC,O=C1OCCO1,O=C1OCCO1,,,,,,0.99950025,0.997524077,,,,,,,,88.01604399,,1.0,88.01604399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBTFSI-,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[Li+],0.00049975,0.002475923,0.005680782,436.9237177,,,,,,,,,,,,19.96356069,7.44e-05,-4.128571
,,,,,1.0,doi.org/10.1039/c8ee02093k,EC,O=C1OCCO1,O=C1OCCO1,,,,,,0.99950025,0.997524077,,,,,,,,88.01604399,,1.0,88.01604399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBTFSI-,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[Li+],0.00049975,0.002475923,0.005680782,436.9237177,,,,,,,,,,,,10.04626634,6.16e-05,-4.210526
,,,,,1.0,doi.org/10.1039/c8ee02093k,EC,O=C1OCCO1,O=C1OCCO1,,,,,,0.99950025,0.997524077,,,,,,,,88.01604399,,1.0,88.01604399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBTFSI-,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[Li+],0.00049975,0.002475923,0.005680782,436.9237177,,,,,,,,,,,,0.092633174,4.55e-05,-4.342105
,,,,,1.0,doi.org/10.1039/c8ee02093k,EC,O=C1OCCO1,O=C1OCCO1,,,,,,0.99950025,0.997524077,,,,,,,,88.01604399,,1.0,88.01604399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBTFSI-,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[Li+],0.00049975,0.002475923,0.005680782,436.9237177,,,,,,,,,,,,-9.905858169,1.24e-06,-5.907895
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.632,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.368,2.029316515,286.9332984,,,,,,,,,,,,90.10043053,0.000201984,-3.694682676
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.632,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.368,2.029316515,286.9332984,,,,,,,,,,,,80.08441212,0.000143248,-3.843910806
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.632,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.368,2.029316515,286.9332984,,,,,,,,,,,,70.13753643,0.000101592,-3.993138937
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.632,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.368,2.029316515,286.9332984,,,,,,,,,,,,60.07311621,6.95e-05,-4.15780446
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.632,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.368,2.029316515,286.9332984,,,,,,,,,,,,50.37416622,3.94e-05,-4.404802744
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.632,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.368,2.029316515,286.9332984,,,,,,,,,,,,40.31120615,2.31e-05,-4.636363636
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.632,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.368,2.029316515,286.9332984,,,,,,,,,,,,30.24521659,9.96e-06,-5.001715266
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.705,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.295,1.458317033,286.9332984,,,,,,,,,,,,90.01316316,0.000131847,-3.879931389
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.705,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.295,1.458317033,286.9332984,,,,,,,,,,,,80.08441212,9.69e-05,-4.013722127
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.705,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.295,1.458317033,286.9332984,,,,,,,,,,,,70.37156952,6.87e-05,-4.162950257
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.705,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.295,1.458317033,286.9332984,,,,,,,,,,,,60.44079039,4.59e-05,-4.337907376
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.705,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.295,1.458317033,286.9332984,,,,,,,,,,,,50.23574536,2.69e-05,-4.569468268
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.705,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.295,1.458317033,286.9332984,,,,,,,,,,,,40.31120615,1.64e-05,-4.785591767
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.705,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.295,1.458317033,286.9332984,,,,,,,,,,,,30.18433664,6.06e-06,-5.217838765
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.853,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.147,0.6006028,286.9332984,,,,,,,,,,,,90.36248447,0.000117114,-3.931389365
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.853,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.147,0.6006028,286.9332984,,,,,,,,,,,,80.2495714,8.71e-05,-4.060034305
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.853,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.147,0.6006028,286.9332984,,,,,,,,,,,,70.44965148,6.4e-05,-4.193825043
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.853,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.147,0.6006028,286.9332984,,,,,,,,,,,,60.22008858,3.54e-05,-4.451114923
,,,,,1.0,doi.org/10.1016/j.ssi.2018.04.006,pol_s39,[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],[Cu]C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)CC(C)(C)C(=O)OCCOC(=O)C(C)(C)C(C)(C(OCC1=CC=CC=C1)=O)CC(C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[Au],,,,,,,0.853,0.666666667,0.333333333,,,1-Feb,,47830.0,47830.0,1.22,,515.283,comb_block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,0.147,0.6006028,286.9332984,,,,,,,,,,,,50.30494098,2.37e-05,-4.626072041
